Row,Visible_Tokens,Token_IDs
844,"x | [SPC] | = | [SPC] | [ | 1 | , | [SPC] | 2 | , | [SPC] | 3 | ] | [NWLN] | print | [SPC] | x","[58, 29, 23, 29, 26, 15, 13, 29, 17, 13, 29, 18, 30, 28, 54, 29, 58]"
845,def | [SPC] | foo | ( | ) | [NWLN] | [INDENT] | print | ( | 'Missing | [SPC] | colon | [SPC] | in | [SPC] | function | [SPC] | definition' | ),"[35, 29, 40, 9, 10, 28, 27, 54, 9, 5, 29, 34, 29, 47, 29, 42, 29, 36, 10]"
846,if | [SPC] | ( | a | [SPC] | > | [SPC] | b | ) | : | [NWLN] | [INDENT] | print | ( | 'a | [SPC] | is | [SPC] | greater' | ) | [NWLN] | else | [NWLN] | [INDENT] | print | ( | 'b | [SPC] | is | [SPC] | greater' | ),"[46, 29, 9, 31, 29, 24, 29, 33, 10, 22, 28, 27, 54, 9, 6, 29, 48, 29, 43, 10, 28, 38, 28, 27, 54, 9, 7, 29, 48, 29, 43, 10]"
847,def | [SPC] | factorial | ( | n | ) | : | [NWLN] | [INDENT] | if | [SPC] | n | [SPC] | = | = | [SPC] | 1 | [NWLN] | [INDENT] | [INDENT] | return | [SPC] | 1 | [NWLN] | [INDENT] | else | : | [NWLN] | [INDENT] | [INDENT] | return | [SPC] | n | [SPC] | * | [SPC] | factorial | ( | n | - | 1 | ),"[35, 29, 39, 9, 52, 10, 22, 28, 27, 46, 29, 52, 29, 23, 23, 29, 15, 28, 27, 27, 56, 29, 15, 28, 27, 38, 22, 28, 27, 27, 56, 29, 52, 29, 11, 29, 39, 9, 52, 14, 15, 10]"
848,for | [SPC] | i | [SPC] | in | [SPC] | range | ( | 10 | ) | : | [NWLN] | print | ( | i | ),"[41, 29, 45, 29, 47, 29, 55, 9, 16, 10, 22, 28, 54, 9, 45, 10]"
849,def | [SPC] | foo | ( | ) | [NWLN] | [INDENT] | print | ( | 'Missing | [SPC] | colon | [SPC] | in | [SPC] | function | [SPC] | definition' | ),"[35, 29, 40, 9, 10, 28, 27, 54, 9, 5, 29, 34, 29, 47, 29, 42, 29, 36, 10]"
850,"x | [SPC] | = | [SPC] | [ | 1 | , | [SPC] | 2 | , | [SPC] | 3 | ] | [NWLN] | print | [SPC] | x","[58, 29, 23, 29, 26, 15, 13, 29, 17, 13, 29, 18, 30, 28, 54, 29, 58]"
851,while | [SPC] | True | [NWLN] | [INDENT] | do_something | ( | ),"[57, 29, 25, 28, 27, 37, 9, 10]"
852,while | [SPC] | True | [NWLN] | [INDENT] | do_something | ( | ),"[57, 29, 25, 28, 27, 37, 9, 10]"
853,"list | [SPC] | = | [SPC] | [ | 1 | , | [SPC] | 2 | , | [SPC] | 3 | , | [SPC] | 4 | ] | [NWLN] | for | [SPC] | i | [SPC] | in | [SPC] | list | [NWLN] | [INDENT] | print | ( | i | )","[49, 29, 23, 29, 26, 15, 13, 29, 17, 13, 29, 18, 13, 29, 19, 30, 28, 41, 29, 45, 29, 47, 29, 49, 28, 27, 54, 9, 45, 10]"
854,while | [SPC] | True | [NWLN] | [INDENT] | do_something | ( | ),"[57, 29, 25, 28, 27, 37, 9, 10]"
855,"x | [SPC] | = | [SPC] | [ | 1 | , | [SPC] | 2 | , | [SPC] | 3 | ] | [NWLN] | print | [SPC] | x","[58, 29, 23, 29, 26, 15, 13, 29, 17, 13, 29, 18, 30, 28, 54, 29, 58]"
856,if | [SPC] | ( | a | [SPC] | > | [SPC] | b | ) | : | [NWLN] | [INDENT] | print | ( | 'a | [SPC] | is | [SPC] | greater' | ) | [NWLN] | else | [NWLN] | [INDENT] | print | ( | 'b | [SPC] | is | [SPC] | greater' | ),"[46, 29, 9, 31, 29, 24, 29, 33, 10, 22, 28, 27, 54, 9, 6, 29, 48, 29, 43, 10, 28, 38, 28, 27, 54, 9, 7, 29, 48, 29, 43, 10]"
857,if | [SPC] | ( | a | [SPC] | > | [SPC] | b | ) | : | [NWLN] | [INDENT] | print | ( | 'a | [SPC] | is | [SPC] | greater' | ) | [NWLN] | else | [NWLN] | [INDENT] | print | ( | 'b | [SPC] | is | [SPC] | greater' | ),"[46, 29, 9, 31, 29, 24, 29, 33, 10, 22, 28, 27, 54, 9, 6, 29, 48, 29, 43, 10, 28, 38, 28, 27, 54, 9, 7, 29, 48, 29, 43, 10]"
858,def | [SPC] | foo | ( | ) | [NWLN] | [INDENT] | print | ( | 'Missing | [SPC] | colon | [SPC] | in | [SPC] | function | [SPC] | definition' | ),"[35, 29, 40, 9, 10, 28, 27, 54, 9, 5, 29, 34, 29, 47, 29, 42, 29, 36, 10]"
859,if | [SPC] | ( | a | [SPC] | > | [SPC] | b | ) | : | [NWLN] | [INDENT] | print | ( | 'a | [SPC] | is | [SPC] | greater' | ) | [NWLN] | else | [NWLN] | [INDENT] | print | ( | 'b | [SPC] | is | [SPC] | greater' | ),"[46, 29, 9, 31, 29, 24, 29, 33, 10, 22, 28, 27, 54, 9, 6, 29, 48, 29, 43, 10, 28, 38, 28, 27, 54, 9, 7, 29, 48, 29, 43, 10]"
860,while | [SPC] | True | [NWLN] | [INDENT] | do_something | ( | ),"[57, 29, 25, 28, 27, 37, 9, 10]"
861,"x | [SPC] | = | [SPC] | [ | 1 | , | [SPC] | 2 | , | [SPC] | 3 | ] | [NWLN] | print | [SPC] | x","[58, 29, 23, 29, 26, 15, 13, 29, 17, 13, 29, 18, 30, 28, 54, 29, 58]"
862,if | [SPC] | ( | a | [SPC] | > | [SPC] | b | ) | : | [NWLN] | [INDENT] | print | ( | 'a | [SPC] | is | [SPC] | greater' | ) | [NWLN] | else | [NWLN] | [INDENT] | print | ( | 'b | [SPC] | is | [SPC] | greater' | ),"[46, 29, 9, 31, 29, 24, 29, 33, 10, 22, 28, 27, 54, 9, 6, 29, 48, 29, 43, 10, 28, 38, 28, 27, 54, 9, 7, 29, 48, 29, 43, 10]"
863,for | [SPC] | i | [SPC] | in | [SPC] | range | ( | 10 | ) | : | [NWLN] | print | ( | i | ),"[41, 29, 45, 29, 47, 29, 55, 9, 16, 10, 22, 28, 54, 9, 45, 10]"
864,if | [SPC] | x | [SPC] | = | [SPC] | 5 | : | [NWLN] | [INDENT] | print | ( | 'x | [SPC] | is | [SPC] | 5' | ),"[46, 29, 58, 29, 23, 29, 20, 22, 28, 27, 54, 9, 8, 29, 48, 29, 21, 10]"
865,while | [SPC] | True | [NWLN] | [INDENT] | do_something | ( | ),"[57, 29, 25, 28, 27, 37, 9, 10]"
866,for | [SPC] | i | [SPC] | in | [SPC] | range | ( | 10 | ) | : | [NWLN] | print | ( | i | ),"[41, 29, 45, 29, 47, 29, 55, 9, 16, 10, 22, 28, 54, 9, 45, 10]"
867,"def | [SPC] | greet | ( | name | ) | : | [NWLN] | [INDENT] | print | ( | 'Hello | , | [SPC] | ' | [SPC] | + | [SPC] | name | )","[35, 29, 44, 9, 53, 10, 22, 28, 27, 54, 9, 4, 13, 29, 2, 29, 12, 29, 53, 10]"
868,"def | [SPC] | greet | ( | name | ) | : | [NWLN] | [INDENT] | print | ( | 'Hello | , | [SPC] | ' | [SPC] | + | [SPC] | name | )","[35, 29, 44, 9, 53, 10, 22, 28, 27, 54, 9, 4, 13, 29, 2, 29, 12, 29, 53, 10]"
869,"def | [SPC] | add | ( | a | , | [SPC] | b | ) | [NWLN] | [INDENT] | return | [SPC] | a | [SPC] | + | [SPC] | b","[35, 29, 32, 9, 31, 13, 29, 33, 10, 28, 27, 56, 29, 31, 29, 12, 29, 33]"
870,"x | [SPC] | = | [SPC] | [ | 1 | , | [SPC] | 2 | , | [SPC] | 3 | ] | [NWLN] | print | [SPC] | x","[58, 29, 23, 29, 26, 15, 13, 29, 17, 13, 29, 18, 30, 28, 54, 29, 58]"
871,def | [SPC] | foo | ( | ) | [NWLN] | [INDENT] | print | ( | 'Missing | [SPC] | colon | [SPC] | in | [SPC] | function | [SPC] | definition' | ),"[35, 29, 40, 9, 10, 28, 27, 54, 9, 5, 29, 34, 29, 47, 29, 42, 29, 36, 10]"
872,"list | [SPC] | = | [SPC] | [ | 1 | , | [SPC] | 2 | , | [SPC] | 3 | , | [SPC] | 4 | ] | [NWLN] | for | [SPC] | i | [SPC] | in | [SPC] | list | [NWLN] | [INDENT] | print | ( | i | )","[49, 29, 23, 29, 26, 15, 13, 29, 17, 13, 29, 18, 13, 29, 19, 30, 28, 41, 29, 45, 29, 47, 29, 49, 28, 27, 54, 9, 45, 10]"
873,if | [SPC] | x | [SPC] | = | [SPC] | 5 | : | [NWLN] | [INDENT] | print | ( | 'x | [SPC] | is | [SPC] | 5' | ),"[46, 29, 58, 29, 23, 29, 20, 22, 28, 27, 54, 9, 8, 29, 48, 29, 21, 10]"
874,"list | [SPC] | = | [SPC] | [ | 1 | , | [SPC] | 2 | , | [SPC] | 3 | , | [SPC] | 4 | ] | [NWLN] | for | [SPC] | i | [SPC] | in | [SPC] | list | [NWLN] | [INDENT] | print | ( | i | )","[49, 29, 23, 29, 26, 15, 13, 29, 17, 13, 29, 18, 13, 29, 19, 30, 28, 41, 29, 45, 29, 47, 29, 49, 28, 27, 54, 9, 45, 10]"
875,while | [SPC] | True | [NWLN] | [INDENT] | do_something | ( | ),"[57, 29, 25, 28, 27, 37, 9, 10]"
876,def | [SPC] | foo | ( | ) | [NWLN] | [INDENT] | print | ( | 'Missing | [SPC] | colon | [SPC] | in | [SPC] | function | [SPC] | definition' | ),"[35, 29, 40, 9, 10, 28, 27, 54, 9, 5, 29, 34, 29, 47, 29, 42, 29, 36, 10]"
877,"def | [SPC] | greet | ( | name | ) | : | [NWLN] | [INDENT] | print | ( | 'Hello | , | [SPC] | ' | [SPC] | + | [SPC] | name | )","[35, 29, 44, 9, 53, 10, 22, 28, 27, 54, 9, 4, 13, 29, 2, 29, 12, 29, 53, 10]"
878,while | [SPC] | True | [NWLN] | [INDENT] | do_something | ( | ),"[57, 29, 25, 28, 27, 37, 9, 10]"
879,if | [SPC] | x | [SPC] | = | [SPC] | 5 | : | [NWLN] | [INDENT] | print | ( | 'x | [SPC] | is | [SPC] | 5' | ),"[46, 29, 58, 29, 23, 29, 20, 22, 28, 27, 54, 9, 8, 29, 48, 29, 21, 10]"
880,while | [SPC] | True | [NWLN] | [INDENT] | do_something | ( | ),"[57, 29, 25, 28, 27, 37, 9, 10]"
881,"def | [SPC] | greet | ( | name | ) | : | [NWLN] | [INDENT] | print | ( | 'Hello | , | [SPC] | ' | [SPC] | + | [SPC] | name | )","[35, 29, 44, 9, 53, 10, 22, 28, 27, 54, 9, 4, 13, 29, 2, 29, 12, 29, 53, 10]"
882,def | [SPC] | factorial | ( | n | ) | : | [NWLN] | [INDENT] | if | [SPC] | n | [SPC] | = | = | [SPC] | 1 | [NWLN] | [INDENT] | [INDENT] | return | [SPC] | 1 | [NWLN] | [INDENT] | else | : | [NWLN] | [INDENT] | [INDENT] | return | [SPC] | n | [SPC] | * | [SPC] | factorial | ( | n | - | 1 | ),"[35, 29, 39, 9, 52, 10, 22, 28, 27, 46, 29, 52, 29, 23, 23, 29, 15, 28, 27, 27, 56, 29, 15, 28, 27, 38, 22, 28, 27, 27, 56, 29, 52, 29, 11, 29, 39, 9, 52, 14, 15, 10]"
883,"def | [SPC] | greet | ( | name | ) | : | [NWLN] | [INDENT] | print | ( | 'Hello | , | [SPC] | ' | [SPC] | + | [SPC] | name | )","[35, 29, 44, 9, 53, 10, 22, 28, 27, 54, 9, 4, 13, 29, 2, 29, 12, 29, 53, 10]"
884,if | [SPC] | x | [SPC] | = | [SPC] | 5 | : | [NWLN] | [INDENT] | print | ( | 'x | [SPC] | is | [SPC] | 5' | ),"[46, 29, 58, 29, 23, 29, 20, 22, 28, 27, 54, 9, 8, 29, 48, 29, 21, 10]"
885,if | [SPC] | ( | a | [SPC] | > | [SPC] | b | ) | : | [NWLN] | [INDENT] | print | ( | 'a | [SPC] | is | [SPC] | greater' | ) | [NWLN] | else | [NWLN] | [INDENT] | print | ( | 'b | [SPC] | is | [SPC] | greater' | ),"[46, 29, 9, 31, 29, 24, 29, 33, 10, 22, 28, 27, 54, 9, 6, 29, 48, 29, 43, 10, 28, 38, 28, 27, 54, 9, 7, 29, 48, 29, 43, 10]"
886,if | [SPC] | x | [SPC] | = | [SPC] | 5 | : | [NWLN] | [INDENT] | print | ( | 'x | [SPC] | is | [SPC] | 5' | ),"[46, 29, 58, 29, 23, 29, 20, 22, 28, 27, 54, 9, 8, 29, 48, 29, 21, 10]"
887,def | [SPC] | factorial | ( | n | ) | : | [NWLN] | [INDENT] | if | [SPC] | n | [SPC] | = | = | [SPC] | 1 | [NWLN] | [INDENT] | [INDENT] | return | [SPC] | 1 | [NWLN] | [INDENT] | else | : | [NWLN] | [INDENT] | [INDENT] | return | [SPC] | n | [SPC] | * | [SPC] | factorial | ( | n | - | 1 | ),"[35, 29, 39, 9, 52, 10, 22, 28, 27, 46, 29, 52, 29, 23, 23, 29, 15, 28, 27, 27, 56, 29, 15, 28, 27, 38, 22, 28, 27, 27, 56, 29, 52, 29, 11, 29, 39, 9, 52, 14, 15, 10]"
888,for | [SPC] | i | [SPC] | in | [SPC] | range | ( | 10 | ) | : | [NWLN] | print | ( | i | ),"[41, 29, 45, 29, 47, 29, 55, 9, 16, 10, 22, 28, 54, 9, 45, 10]"
889,"x | [SPC] | = | [SPC] | [ | 1 | , | [SPC] | 2 | , | [SPC] | 3 | ] | [NWLN] | print | [SPC] | x","[58, 29, 23, 29, 26, 15, 13, 29, 17, 13, 29, 18, 30, 28, 54, 29, 58]"
890,"x | [SPC] | = | [SPC] | [ | 1 | , | [SPC] | 2 | , | [SPC] | 3 | ] | [NWLN] | print | [SPC] | x","[58, 29, 23, 29, 26, 15, 13, 29, 17, 13, 29, 18, 30, 28, 54, 29, 58]"
891,def | [SPC] | factorial | ( | n | ) | : | [NWLN] | [INDENT] | if | [SPC] | n | [SPC] | = | = | [SPC] | 1 | [NWLN] | [INDENT] | [INDENT] | return | [SPC] | 1 | [NWLN] | [INDENT] | else | : | [NWLN] | [INDENT] | [INDENT] | return | [SPC] | n | [SPC] | * | [SPC] | factorial | ( | n | - | 1 | ),"[35, 29, 39, 9, 52, 10, 22, 28, 27, 46, 29, 52, 29, 23, 23, 29, 15, 28, 27, 27, 56, 29, 15, 28, 27, 38, 22, 28, 27, 27, 56, 29, 52, 29, 11, 29, 39, 9, 52, 14, 15, 10]"
892,if | [SPC] | ( | a | [SPC] | > | [SPC] | b | ) | : | [NWLN] | [INDENT] | print | ( | 'a | [SPC] | is | [SPC] | greater' | ) | [NWLN] | else | [NWLN] | [INDENT] | print | ( | 'b | [SPC] | is | [SPC] | greater' | ),"[46, 29, 9, 31, 29, 24, 29, 33, 10, 22, 28, 27, 54, 9, 6, 29, 48, 29, 43, 10, 28, 38, 28, 27, 54, 9, 7, 29, 48, 29, 43, 10]"
893,for | [SPC] | i | [SPC] | in | [SPC] | range | ( | 10 | ) | : | [NWLN] | print | ( | i | ),"[41, 29, 45, 29, 47, 29, 55, 9, 16, 10, 22, 28, 54, 9, 45, 10]"
894,if | [SPC] | ( | a | [SPC] | > | [SPC] | b | ) | : | [NWLN] | [INDENT] | print | ( | 'a | [SPC] | is | [SPC] | greater' | ) | [NWLN] | else | [NWLN] | [INDENT] | print | ( | 'b | [SPC] | is | [SPC] | greater' | ),"[46, 29, 9, 31, 29, 24, 29, 33, 10, 22, 28, 27, 54, 9, 6, 29, 48, 29, 43, 10, 28, 38, 28, 27, 54, 9, 7, 29, 48, 29, 43, 10]"
895,def | [SPC] | factorial | ( | n | ) | : | [NWLN] | [INDENT] | if | [SPC] | n | [SPC] | = | = | [SPC] | 1 | [NWLN] | [INDENT] | [INDENT] | return | [SPC] | 1 | [NWLN] | [INDENT] | else | : | [NWLN] | [INDENT] | [INDENT] | return | [SPC] | n | [SPC] | * | [SPC] | factorial | ( | n | - | 1 | ),"[35, 29, 39, 9, 52, 10, 22, 28, 27, 46, 29, 52, 29, 23, 23, 29, 15, 28, 27, 27, 56, 29, 15, 28, 27, 38, 22, 28, 27, 27, 56, 29, 52, 29, 11, 29, 39, 9, 52, 14, 15, 10]"
896,for | [SPC] | i | [SPC] | in | [SPC] | range | ( | 10 | ) | : | [NWLN] | print | ( | i | ),"[41, 29, 45, 29, 47, 29, 55, 9, 16, 10, 22, 28, 54, 9, 45, 10]"
897,while | [SPC] | True | [NWLN] | [INDENT] | do_something | ( | ),"[57, 29, 25, 28, 27, 37, 9, 10]"
898,if | [SPC] | ( | a | [SPC] | > | [SPC] | b | ) | : | [NWLN] | [INDENT] | print | ( | 'a | [SPC] | is | [SPC] | greater' | ) | [NWLN] | else | [NWLN] | [INDENT] | print | ( | 'b | [SPC] | is | [SPC] | greater' | ),"[46, 29, 9, 31, 29, 24, 29, 33, 10, 22, 28, 27, 54, 9, 6, 29, 48, 29, 43, 10, 28, 38, 28, 27, 54, 9, 7, 29, 48, 29, 43, 10]"
899,"def | [SPC] | add | ( | a | , | [SPC] | b | ) | [NWLN] | [INDENT] | return | [SPC] | a | [SPC] | + | [SPC] | b","[35, 29, 32, 9, 31, 13, 29, 33, 10, 28, 27, 56, 29, 31, 29, 12, 29, 33]"
900,"def | [SPC] | greet | ( | name | ) | : | [NWLN] | [INDENT] | print | ( | 'Hello | , | [SPC] | ' | [SPC] | + | [SPC] | name | )","[35, 29, 44, 9, 53, 10, 22, 28, 27, 54, 9, 4, 13, 29, 2, 29, 12, 29, 53, 10]"
901,def | [SPC] | foo | ( | ) | [NWLN] | [INDENT] | print | ( | 'Missing | [SPC] | colon | [SPC] | in | [SPC] | function | [SPC] | definition' | ),"[35, 29, 40, 9, 10, 28, 27, 54, 9, 5, 29, 34, 29, 47, 29, 42, 29, 36, 10]"
902,"list | [SPC] | = | [SPC] | [ | 1 | , | [SPC] | 2 | , | [SPC] | 3 | , | [SPC] | 4 | ] | [NWLN] | for | [SPC] | i | [SPC] | in | [SPC] | list | [NWLN] | [INDENT] | print | ( | i | )","[49, 29, 23, 29, 26, 15, 13, 29, 17, 13, 29, 18, 13, 29, 19, 30, 28, 41, 29, 45, 29, 47, 29, 49, 28, 27, 54, 9, 45, 10]"
903,if | [SPC] | ( | a | [SPC] | > | [SPC] | b | ) | : | [NWLN] | [INDENT] | print | ( | 'a | [SPC] | is | [SPC] | greater' | ) | [NWLN] | else | [NWLN] | [INDENT] | print | ( | 'b | [SPC] | is | [SPC] | greater' | ),"[46, 29, 9, 31, 29, 24, 29, 33, 10, 22, 28, 27, 54, 9, 6, 29, 48, 29, 43, 10, 28, 38, 28, 27, 54, 9, 7, 29, 48, 29, 43, 10]"
904,def | [SPC] | factorial | ( | n | ) | : | [NWLN] | [INDENT] | if | [SPC] | n | [SPC] | = | = | [SPC] | 1 | [NWLN] | [INDENT] | [INDENT] | return | [SPC] | 1 | [NWLN] | [INDENT] | else | : | [NWLN] | [INDENT] | [INDENT] | return | [SPC] | n | [SPC] | * | [SPC] | factorial | ( | n | - | 1 | ),"[35, 29, 39, 9, 52, 10, 22, 28, 27, 46, 29, 52, 29, 23, 23, 29, 15, 28, 27, 27, 56, 29, 15, 28, 27, 38, 22, 28, 27, 27, 56, 29, 52, 29, 11, 29, 39, 9, 52, 14, 15, 10]"
905,for | [SPC] | i | [SPC] | in | [SPC] | range | ( | 10 | ) | : | [NWLN] | print | ( | i | ),"[41, 29, 45, 29, 47, 29, 55, 9, 16, 10, 22, 28, 54, 9, 45, 10]"
906,for | [SPC] | i | [SPC] | in | [SPC] | range | ( | 10 | ) | : | [NWLN] | print | ( | i | ),"[41, 29, 45, 29, 47, 29, 55, 9, 16, 10, 22, 28, 54, 9, 45, 10]"
907,def | [SPC] | factorial | ( | n | ) | : | [NWLN] | [INDENT] | if | [SPC] | n | [SPC] | = | = | [SPC] | 1 | [NWLN] | [INDENT] | [INDENT] | return | [SPC] | 1 | [NWLN] | [INDENT] | else | : | [NWLN] | [INDENT] | [INDENT] | return | [SPC] | n | [SPC] | * | [SPC] | factorial | ( | n | - | 1 | ),"[35, 29, 39, 9, 52, 10, 22, 28, 27, 46, 29, 52, 29, 23, 23, 29, 15, 28, 27, 27, 56, 29, 15, 28, 27, 38, 22, 28, 27, 27, 56, 29, 52, 29, 11, 29, 39, 9, 52, 14, 15, 10]"
908,for | [SPC] | i | [SPC] | in | [SPC] | range | ( | 10 | ) | : | [NWLN] | print | ( | i | ),"[41, 29, 45, 29, 47, 29, 55, 9, 16, 10, 22, 28, 54, 9, 45, 10]"
909,for | [SPC] | i | [SPC] | in | [SPC] | range | ( | 10 | ) | : | [NWLN] | print | ( | i | ),"[41, 29, 45, 29, 47, 29, 55, 9, 16, 10, 22, 28, 54, 9, 45, 10]"
910,def | [SPC] | factorial | ( | n | ) | : | [NWLN] | [INDENT] | if | [SPC] | n | [SPC] | = | = | [SPC] | 1 | [NWLN] | [INDENT] | [INDENT] | return | [SPC] | 1 | [NWLN] | [INDENT] | else | : | [NWLN] | [INDENT] | [INDENT] | return | [SPC] | n | [SPC] | * | [SPC] | factorial | ( | n | - | 1 | ),"[35, 29, 39, 9, 52, 10, 22, 28, 27, 46, 29, 52, 29, 23, 23, 29, 15, 28, 27, 27, 56, 29, 15, 28, 27, 38, 22, 28, 27, 27, 56, 29, 52, 29, 11, 29, 39, 9, 52, 14, 15, 10]"
911,while | [SPC] | True | [NWLN] | [INDENT] | do_something | ( | ),"[57, 29, 25, 28, 27, 37, 9, 10]"
912,"x | [SPC] | = | [SPC] | [ | 1 | , | [SPC] | 2 | , | [SPC] | 3 | ] | [NWLN] | print | [SPC] | x","[58, 29, 23, 29, 26, 15, 13, 29, 17, 13, 29, 18, 30, 28, 54, 29, 58]"
913,def | [SPC] | factorial | ( | n | ) | : | [NWLN] | [INDENT] | if | [SPC] | n | [SPC] | = | = | [SPC] | 1 | [NWLN] | [INDENT] | [INDENT] | return | [SPC] | 1 | [NWLN] | [INDENT] | else | : | [NWLN] | [INDENT] | [INDENT] | return | [SPC] | n | [SPC] | * | [SPC] | factorial | ( | n | - | 1 | ),"[35, 29, 39, 9, 52, 10, 22, 28, 27, 46, 29, 52, 29, 23, 23, 29, 15, 28, 27, 27, 56, 29, 15, 28, 27, 38, 22, 28, 27, 27, 56, 29, 52, 29, 11, 29, 39, 9, 52, 14, 15, 10]"
914,"def | [SPC] | add | ( | a | , | [SPC] | b | ) | [NWLN] | [INDENT] | return | [SPC] | a | [SPC] | + | [SPC] | b","[35, 29, 32, 9, 31, 13, 29, 33, 10, 28, 27, 56, 29, 31, 29, 12, 29, 33]"
915,for | [SPC] | i | [SPC] | in | [SPC] | range | ( | 10 | ) | : | [NWLN] | print | ( | i | ),"[41, 29, 45, 29, 47, 29, 55, 9, 16, 10, 22, 28, 54, 9, 45, 10]"
916,while | [SPC] | True | [NWLN] | [INDENT] | do_something | ( | ),"[57, 29, 25, 28, 27, 37, 9, 10]"
917,if | [SPC] | x | [SPC] | = | [SPC] | 5 | : | [NWLN] | [INDENT] | print | ( | 'x | [SPC] | is | [SPC] | 5' | ),"[46, 29, 58, 29, 23, 29, 20, 22, 28, 27, 54, 9, 8, 29, 48, 29, 21, 10]"
918,"list | [SPC] | = | [SPC] | [ | 1 | , | [SPC] | 2 | , | [SPC] | 3 | , | [SPC] | 4 | ] | [NWLN] | for | [SPC] | i | [SPC] | in | [SPC] | list | [NWLN] | [INDENT] | print | ( | i | )","[49, 29, 23, 29, 26, 15, 13, 29, 17, 13, 29, 18, 13, 29, 19, 30, 28, 41, 29, 45, 29, 47, 29, 49, 28, 27, 54, 9, 45, 10]"
919,"def | [SPC] | greet | ( | name | ) | : | [NWLN] | [INDENT] | print | ( | 'Hello | , | [SPC] | ' | [SPC] | + | [SPC] | name | )","[35, 29, 44, 9, 53, 10, 22, 28, 27, 54, 9, 4, 13, 29, 2, 29, 12, 29, 53, 10]"
920,"def | [SPC] | add | ( | a | , | [SPC] | b | ) | [NWLN] | [INDENT] | return | [SPC] | a | [SPC] | + | [SPC] | b","[35, 29, 32, 9, 31, 13, 29, 33, 10, 28, 27, 56, 29, 31, 29, 12, 29, 33]"
921,if | [SPC] | x | [SPC] | = | [SPC] | 5 | : | [NWLN] | [INDENT] | print | ( | 'x | [SPC] | is | [SPC] | 5' | ),"[46, 29, 58, 29, 23, 29, 20, 22, 28, 27, 54, 9, 8, 29, 48, 29, 21, 10]"
922,if | [SPC] | ( | a | [SPC] | > | [SPC] | b | ) | : | [NWLN] | [INDENT] | print | ( | 'a | [SPC] | is | [SPC] | greater' | ) | [NWLN] | else | [NWLN] | [INDENT] | print | ( | 'b | [SPC] | is | [SPC] | greater' | ),"[46, 29, 9, 31, 29, 24, 29, 33, 10, 22, 28, 27, 54, 9, 6, 29, 48, 29, 43, 10, 28, 38, 28, 27, 54, 9, 7, 29, 48, 29, 43, 10]"
923,def | [SPC] | foo | ( | ) | [NWLN] | [INDENT] | print | ( | 'Missing | [SPC] | colon | [SPC] | in | [SPC] | function | [SPC] | definition' | ),"[35, 29, 40, 9, 10, 28, 27, 54, 9, 5, 29, 34, 29, 47, 29, 42, 29, 36, 10]"
924,def | [SPC] | factorial | ( | n | ) | : | [NWLN] | [INDENT] | if | [SPC] | n | [SPC] | = | = | [SPC] | 1 | [NWLN] | [INDENT] | [INDENT] | return | [SPC] | 1 | [NWLN] | [INDENT] | else | : | [NWLN] | [INDENT] | [INDENT] | return | [SPC] | n | [SPC] | * | [SPC] | factorial | ( | n | - | 1 | ),"[35, 29, 39, 9, 52, 10, 22, 28, 27, 46, 29, 52, 29, 23, 23, 29, 15, 28, 27, 27, 56, 29, 15, 28, 27, 38, 22, 28, 27, 27, 56, 29, 52, 29, 11, 29, 39, 9, 52, 14, 15, 10]"
925,if | [SPC] | x | [SPC] | = | [SPC] | 5 | : | [NWLN] | [INDENT] | print | ( | 'x | [SPC] | is | [SPC] | 5' | ),"[46, 29, 58, 29, 23, 29, 20, 22, 28, 27, 54, 9, 8, 29, 48, 29, 21, 10]"
926,if | [SPC] | ( | a | [SPC] | > | [SPC] | b | ) | : | [NWLN] | [INDENT] | print | ( | 'a | [SPC] | is | [SPC] | greater' | ) | [NWLN] | else | [NWLN] | [INDENT] | print | ( | 'b | [SPC] | is | [SPC] | greater' | ),"[46, 29, 9, 31, 29, 24, 29, 33, 10, 22, 28, 27, 54, 9, 6, 29, 48, 29, 43, 10, 28, 38, 28, 27, 54, 9, 7, 29, 48, 29, 43, 10]"
927,"x | [SPC] | = | [SPC] | [ | 1 | , | [SPC] | 2 | , | [SPC] | 3 | ] | [NWLN] | print | [SPC] | x","[58, 29, 23, 29, 26, 15, 13, 29, 17, 13, 29, 18, 30, 28, 54, 29, 58]"
928,if | [SPC] | ( | a | [SPC] | > | [SPC] | b | ) | : | [NWLN] | [INDENT] | print | ( | 'a | [SPC] | is | [SPC] | greater' | ) | [NWLN] | else | [NWLN] | [INDENT] | print | ( | 'b | [SPC] | is | [SPC] | greater' | ),"[46, 29, 9, 31, 29, 24, 29, 33, 10, 22, 28, 27, 54, 9, 6, 29, 48, 29, 43, 10, 28, 38, 28, 27, 54, 9, 7, 29, 48, 29, 43, 10]"
929,def | [SPC] | factorial | ( | n | ) | : | [NWLN] | [INDENT] | if | [SPC] | n | [SPC] | = | = | [SPC] | 1 | [NWLN] | [INDENT] | [INDENT] | return | [SPC] | 1 | [NWLN] | [INDENT] | else | : | [NWLN] | [INDENT] | [INDENT] | return | [SPC] | n | [SPC] | * | [SPC] | factorial | ( | n | - | 1 | ),"[35, 29, 39, 9, 52, 10, 22, 28, 27, 46, 29, 52, 29, 23, 23, 29, 15, 28, 27, 27, 56, 29, 15, 28, 27, 38, 22, 28, 27, 27, 56, 29, 52, 29, 11, 29, 39, 9, 52, 14, 15, 10]"
